Id. Parada;Cod. Via / Cod. Vía;Num. Portal;Suprimida;Denominació / Denominación;Línies / Líneas;Pròximes Arribades / Proximas Llegadas;geo_shape;geo_point_2d
966.0;35520.0;5;0;Vicent Zaragozà (966);10;http://www.emtvalencia.es/QR.php?sec=est&p=966;"{""coordinates"": [-0.3575740857631919, 39.48407868643406], ""type"": ""Point""}";39.48407868643406, -0.3575740857631919
1672.0;2910.0;143;0;Reina - Pescadors (1672);19,92,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1672;"{""coordinates"": [-0.3285296166249586, 39.46986107034692], ""type"": ""Point""}";39.46986107034692, -0.3285296166249586
1682.0;61410.0;5 (ACC.);0;Primat Reig - Constitució (1682);89,N2;http://www.emtvalencia.es/QR.php?sec=est&p=1682;"{""coordinates"": [-0.3733874578847641, 39.49185652196218], ""type"": ""Point""}";39.49185652196218, -0.3733874578847641
1597.0;37470.0;78 (DAVANT);0;Illes Canàries - Lebon (1597);30,4,92,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1597;"{""coordinates"": [-0.3504602989321458, 39.46504304755925], ""type"": ""Point""}";39.46504304755925, -0.3504602989321458
1631.0;25680.0;274;0;Port - Illes Canàries (1631);19,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1631;"{""coordinates"": [-0.33815712861873515, 39.46152898895248], ""type"": ""Point""}";39.46152898895248, -0.33815712861873515
985.0;81040.0;6;0;Centre de Salut Benimaclet (985);10;http://www.emtvalencia.es/QR.php?sec=est&p=985;"{""coordinates"": [-0.35850351503029254, 39.48332168711801], ""type"": ""Point""}";39.48332168711801, -0.35850351503029254
773.0;60360.0;JARDÍ;0;Plaça del Temple (773);11,16,26,28,6,80,94,95,C1,N10;http://www.emtvalencia.es/QR.php?sec=est&p=773;"{""coordinates"": [-0.3712278016518398, 39.47697902585149], ""type"": ""Point""}";39.47697902585149, -0.3712278016518398
792.0;27510.0;2;0;Encarnació - Guillem de Castro (792);28,C1;http://www.emtvalencia.es/QR.php?sec=est&p=792;"{""coordinates"": [-0.38380702553581864, 39.47391368850487], ""type"": ""Point""}";39.47391368850487, -0.38380702553581864
653.0;35462.0;16;0;Poliesportiu Fta. Sant Lluís (653);13;http://www.emtvalencia.es/QR.php?sec=est&p=653;"{""coordinates"": [-0.3664446867397901, 39.451940743698394], ""type"": ""Point""}";39.451940743698394, -0.3664446867397901
686.0;46320.0;BARDISSA CÁNOVAS (IMPAR);0;Plaça de Cánovas (686);80,92,93;http://www.emtvalencia.es/QR.php?sec=est&p=686;"{""coordinates"": [-0.3658185852528091, 39.46848898117759], ""type"": ""Point""}";39.46848898117759, -0.3658185852528091
691.0;27870.0;1 (RAMON I CAJAL);0;Plaça d'Espanya (691);80,92;http://www.emtvalencia.es/QR.php?sec=est&p=691;"{""coordinates"": [-0.38103727516887237, 39.46526988246608], ""type"": ""Point""}";39.46526988246608, -0.38103727516887237
708.0;33630.0;13;0;Germanies - Sevilla (708);15,19,79,92,93;http://www.emtvalencia.es/QR.php?sec=est&p=708;"{""coordinates"": [-0.37465943814902253, 39.46435627681756], ""type"": ""Point""}";39.46435627681756, -0.37465943814902253
724.0;38670.0;80;0;Regne de València - Peris i Valero (724);19,40;http://www.emtvalencia.es/QR.php?sec=est&p=724;"{""coordinates"": [-0.36391734679371346, 39.46272739927771], ""type"": ""Point""}";39.46272739927771, -0.36391734679371346
728.0;59190.0;14;0;Pintor Salvador Abril - Mestre J. Serrano (728);14,15,35,6,N9;http://www.emtvalencia.es/QR.php?sec=est&p=728;"{""coordinates"": [-0.37093699330549845, 39.46375709314925], ""type"": ""Point""}";39.46375709314925, -0.37093699330549845
555.0;22020.0;71;0;Conca - Pérez Galdós (555);11;http://www.emtvalencia.es/QR.php?sec=est&p=555;"{""coordinates"": [-0.3885707407060946, 39.46377446986934], ""type"": ""Point""}";39.46377446986934, -0.3885707407060946
591.0;69330.0;371;0;Sant Vicent Màrtir (imparell) - Arquebisbe Olaechea (591);27,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=591;"{""coordinates"": [-0.38711139556309804, 39.444233429989865], ""type"": ""Point""}";39.444233429989865, -0.38711139556309804
636.0;31920.0;136 (DAVANT);0;Fonteta Sant Lluís (imparell) - Àngel Villena (636);13,7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=636;"{""coordinates"": [-0.3684030328771879, 39.448583023433734], ""type"": ""Point""}";39.448583023433734, -0.3684030328771879
640.0;61920.0;23;0;Puigcampana - Fonteta Sant Lluís (640);7;http://www.emtvalencia.es/QR.php?sec=est&p=640;"{""coordinates"": [-0.3712258287196661, 39.45495005321587], ""type"": ""Point""}";39.45495005321587, -0.3712258287196661
474.0;12180.0;37;0;Brasil - Francisco Moreno Usedo (474);73;http://www.emtvalencia.es/QR.php?sec=est&p=474;"{""coordinates"": [-0.3974846877256919, 39.47147480007337], ""type"": ""Point""}";39.47147480007337, -0.3974846877256919
498.0;73920.0;14 (CARRIL BUS);0;Mercat de Castilla (498);71,99;http://www.emtvalencia.es/QR.php?sec=est&p=498;"{""coordinates"": [-0.4061690717084912, 39.465459804945326], ""type"": ""Point""}";39.465459804945326, -0.4061690717084912
507.0;18390.0;41;0;Central de Policia Local de València (507);70,93,N4;http://www.emtvalencia.es/QR.php?sec=est&p=507;"{""coordinates"": [-0.39992331525642283, 39.46855484215892], ""type"": ""Point""}";39.46855484215892, -0.39992331525642283
368.0;2400.0;128;0;Mercat de Campanar (368);89;http://www.emtvalencia.es/QR.php?sec=est&p=368;"{""coordinates"": [-0.3947695586673236, 39.47777580159739], ""type"": ""Point""}";39.47777580159739, -0.3947695586673236
373.0;59490.0;34;0;Campanar (373);62,64,92,99,N3;http://www.emtvalencia.es/QR.php?sec=est&p=373;"{""coordinates"": [-0.3946933426654246, 39.48439589204899], ""type"": ""Point""}";39.48439589204899, -0.3946933426654246
375.0;81575.0;6 (ACCÉS);0;Corts Valencianes - Davant Esc. Prof. Sant Josep (375);62,99,N3;http://www.emtvalencia.es/QR.php?sec=est&p=375;"{""coordinates"": [-0.3964199275134341, 39.486989640906074], ""type"": ""Point""}";39.486989640906074, -0.3964199275134341
279.0;49500.0;50;0;Camí de Montcada - Dr. Peset Aleixandre (279);26;http://www.emtvalencia.es/QR.php?sec=est&p=279;"{""coordinates"": [-0.37857643440657046, 39.49146653791018], ""type"": ""Point""}";39.49146653791018, -0.37857643440657046
281.0;49500.0;121 (DAVANT);0;Camí de Montcada (parell) - Alemany (281);26;http://www.emtvalencia.es/QR.php?sec=est&p=281;"{""coordinates"": [-0.38095722592959064, 39.49649249254142], ""type"": ""Point""}";39.49649249254142, -0.38095722592959064
310.0;42750.0;2;0;Parc de Benicalap (310);28,N10;http://www.emtvalencia.es/QR.php?sec=est&p=310;"{""coordinates"": [-0.39621068808143994, 39.49567884866867], ""type"": ""Point""}";39.49567884866867, -0.39621068808143994
1384.0;71130.0;POLIESPORTIU;0;Serradora - Poliesportiu (1384);32,99;http://www.emtvalencia.es/QR.php?sec=est&p=1384;"{""coordinates"": [-0.33503715902562003, 39.46667732511951], ""type"": ""Point""}";39.46667732511951, -0.33503715902562003
352.0;34860.0;2 (DAVANT);0;Pont dels Serrans (352);16,26,6,80,94,N10;http://www.emtvalencia.es/QR.php?sec=est&p=352;"{""coordinates"": [-0.3753595170469953, 39.48164319706041], ""type"": ""Point""}";39.48164319706041, -0.3753595170469953
346.0;47760.0;14;0;Estació d'autobusos (346);79,95;http://www.emtvalencia.es/QR.php?sec=est&p=346;"{""coordinates"": [-0.38770875302825153, 39.480211915773715], ""type"": ""Point""}";39.480211915773715, -0.38770875302825153
344.0;43380.0;18;0;Escola Oficial d'Idiomes (344);79,94,95;http://www.emtvalencia.es/QR.php?sec=est&p=344;"{""coordinates"": [-0.3812053074435144, 39.48298254491847], ""type"": ""Point""}";39.48298254491847, -0.3812053074435144
1354.0;11010.0;14;0;Poliesportiu Malilla (1354);18;http://www.emtvalencia.es/QR.php?sec=est&p=1354;"{""coordinates"": [-0.3744655348329015, 39.451848425437674], ""type"": ""Point""}";39.451848425437674, -0.3744655348329015
1295.0;80950.0;10;0;Mestre Rodrigo - Marqués de Sant Joan (1295);90;http://www.emtvalencia.es/QR.php?sec=est&p=1295;"{""coordinates"": [-0.39730897371933394, 39.47752905380036], ""type"": ""Point""}";39.47752905380036, -0.39730897371933394
1306.0;44960.0;15 (DAVANT ILLETA);0;Pont de les Drassanes (1306);30,4,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=1306;"{""coordinates"": [-0.3299745828044704, 39.45506261133725], ""type"": ""Point""}";39.45506261133725, -0.3299745828044704
1348.0;24660.0;27;0;Dr. Nicasi Benlloch - Emili Nadal (1348);28;http://www.emtvalencia.es/QR.php?sec=est&p=1348;"{""coordinates"": [-0.39226588973001386, 39.488875209838426], ""type"": ""Point""}";39.488875209838426, -0.39226588973001386
1141.0;35462.0;14 (DAVANT);0;Germans Maristes (imparell) - Fonteta Sant Lluís (1141);13;http://www.emtvalencia.es/QR.php?sec=est&p=1141;"{""coordinates"": [-0.36782796892469366, 39.45162386202675], ""type"": ""Point""}";39.45162386202675, -0.36782796892469366
1163.0;37350.0;127;0;Isabel de Villena - Font d'en Carrós (1163);32;http://www.emtvalencia.es/QR.php?sec=est&p=1163;"{""coordinates"": [-0.3258003515262037, 39.48115818380831], ""type"": ""Point""}";39.48115818380831, -0.3258003515262037
1239.0;61410.0;187 (DAVANT);0;Primat Reig - Xàbia (1239);10,90,98;http://www.emtvalencia.es/QR.php?sec=est&p=1239;"{""coordinates"": [-0.35659608831880907, 39.47901319651021], ""type"": ""Point""}";39.47901319651021, -0.35659608831880907
1538.0;30960.0;4;0;França-Albereda (1538);19,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1538;"{""coordinates"": [-0.3521466572906376, 39.46005182152625], ""type"": ""Point""}";39.46005182152625, -0.3521466572906376
1540.0;30960.0;44;0;França-Trafalgar (1540);19,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1540;"{""coordinates"": [-0.34560235370804343, 39.45861530746599], ""type"": ""Point""}";39.45861530746599, -0.34560235370804343
718.0;12960.0;92;0;Cadis - dels Centelles (718);7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=718;"{""coordinates"": [-0.37180672861868974, 39.4592662745097], ""type"": ""Point""}";39.4592662745097, -0.37180672861868974
531.0;73950.0;77;0;Tres Forques (imparell) - Arxiduc Carles (531);71,N5;http://www.emtvalencia.es/QR.php?sec=est&p=531;"{""coordinates"": [-0.39688849660997605, 39.4637962038548], ""type"": ""Point""}";39.4637962038548, -0.39688849660997605
874.0;30300.0;2 ACC;0;Finlàndia - General Gil Dolz (874);32;http://www.emtvalencia.es/QR.php?sec=est&p=874;"{""coordinates"": [-0.3603308647332809, 39.47272286992908], ""type"": ""Point""}";39.47272286992908, -0.3603308647332809
268.0;40200.0;10;0;Joan XXIII (parell) - Félix del Río (268);60,64;http://www.emtvalencia.es/QR.php?sec=est&p=268;"{""coordinates"": [-0.38230892004937106, 39.4912216304024], ""type"": ""Point""}";39.4912216304024, -0.38230892004937106
124.0;900.0;149;0;Blasco Ibáñez - José María Orense (124);31,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=124;"{""coordinates"": [-0.340052576937374, 39.47216399351745], ""type"": ""Point""}";39.47216399351745, -0.340052576937374
415.0;74730.0;34;0;Vall de la Ballestera (parell) - Mestre Rodrigo (415);98,99;http://www.emtvalencia.es/QR.php?sec=est&p=415;"{""coordinates"": [-0.39793869170950696, 39.47932159552723], ""type"": ""Point""}";39.47932159552723, -0.39793869170950696
62.0;47430.0;S/N (DAVANT MERCAT);0;Mercat de Natzaret (62);30,4,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=62;"{""coordinates"": [-0.3341561776066225, 39.450237298460074], ""type"": ""Point""}";39.450237298460074, -0.3341561776066225
1133.0;20010.0;26 (DAVANT);0;Tossal del Rei (1133);12,16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=1133;"{""coordinates"": [-0.3723487535040463, 39.496316211566324], ""type"": ""Point""}";39.496316211566324, -0.3723487535040463
1164.0;37350.0;89;0;Isabel de Villena - Vicent la Roda (1164);32;http://www.emtvalencia.es/QR.php?sec=est&p=1164;"{""coordinates"": [-0.32585751432503196, 39.47896606657254], ""type"": ""Point""}";39.47896606657254, -0.32585751432503196
1061.0;56490.0;58;0;Pere Cabanes - Sant Doménec Savio (1061);12;http://www.emtvalencia.es/QR.php?sec=est&p=1061;"{""coordinates"": [-0.3753286315220565, 39.494984979652976], ""type"": ""Point""}";39.494984979652976, -0.3753286315220565
60.0;44960.0;18;0;Pont de les Drassanes (60);30,4,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=60;"{""coordinates"": [-0.3306578542809831, 39.454493936024], ""type"": ""Point""}";39.454493936024, -0.3306578542809831
1132.0;51570.0;1 (DAVANT);0;Músic Espí - Gravador Fabregat (1132);12;http://www.emtvalencia.es/QR.php?sec=est&p=1132;"{""coordinates"": [-0.37419823294838145, 39.49696940247059], ""type"": ""Point""}";39.49696940247059, -0.37419823294838145
1364.0;38670.0;102;0;Regne de València (parell) - Alcalde Reig (1364);40;http://www.emtvalencia.es/QR.php?sec=est&p=1364;"{""coordinates"": [-0.36086181805791945, 39.46205693155921], ""type"": ""Point""}";39.46205693155921, -0.36086181805791945
1050.0;47580.0;4;0;Mediterrània - Vicent Brull (1050);32;http://www.emtvalencia.es/QR.php?sec=est&p=1050;"{""coordinates"": [-0.3316997530922244, 39.46777853698485], ""type"": ""Point""}";39.46777853698485, -0.3316997530922244
1055.0;81310.0;34;0;Aragó - Ernest Ferrer (1055);10,12,79,93,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1055;"{""coordinates"": [-0.35689335893128427, 39.4728157944994], ""type"": ""Point""}";39.4728157944994, -0.35689335893128427
1060.0;56490.0;10;0;Pere Cabanes - Mont Carmel (1060);12;http://www.emtvalencia.es/QR.php?sec=est&p=1060;"{""coordinates"": [-0.3727853060063415, 39.49542320736504], ""type"": ""Point""}";39.49542320736504, -0.3727853060063415
1083.0;81310.0;25;0;Aragó (1083);10,12,80,93,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1083;"{""coordinates"": [-0.3578193955924653, 39.47279886321418], ""type"": ""Point""}";39.47279886321418, -0.3578193955924653
1091.0;44460.0;60;0;Malilla (parell) - Bernat Descoll (1091);18,8,N7;http://www.emtvalencia.es/QR.php?sec=est&p=1091;"{""coordinates"": [-0.37931285280063226, 39.4504876932916], ""type"": ""Point""}";39.4504876932916, -0.37931285280063226
1111.0;24420.0;52;0;Dr. Manuel Candela (parell) - Sants Just i Pastor (1111);30,40;http://www.emtvalencia.es/QR.php?sec=est&p=1111;"{""coordinates"": [-0.3491019861573594, 39.47036868159782], ""type"": ""Point""}";39.47036868159782, -0.3491019861573594
1678.0;14730.0;76;0;Cardenal Benlloch - Sants Just i Pastor (1678);18,89;http://www.emtvalencia.es/QR.php?sec=est&p=1678;"{""coordinates"": [-0.3538671785622053, 39.472140924152086], ""type"": ""Point""}";39.472140924152086, -0.3538671785622053
1684.0;53640.0;138;0;Dr. Peset Aleixandre - Av. de Burjassot (1684);60,64,89;http://www.emtvalencia.es/QR.php?sec=est&p=1684;"{""coordinates"": [-0.3885702988290171, 39.48893284987757], ""type"": ""Point""}";39.48893284987757, -0.3885702988290171
1764.0;37650.0;14 (DAVANT);0;Jacinto Benavente - Palau de la Música (1764);24,25,95;http://www.emtvalencia.es/QR.php?sec=est&p=1764;"{""coordinates"": [-0.3625584170618676, 39.466837752458325], ""type"": ""Point""}";39.466837752458325, -0.3625584170618676
1744.0;58710.0;DAVANT TORRE FRANÇA;0;Albereda (riu) - L'Hemisfèric (1744);94;http://www.emtvalencia.es/QR.php?sec=est&p=1744;"{""coordinates"": [-0.35296214133206477, 39.45943549573665], ""type"": ""Point""}";39.45943549573665, -0.35296214133206477
1752.0;81159.0;S/N (DAVANT 28 ACC.);0;Fausto Elio (imparell) - Universitat Politècnica (1752);99;http://www.emtvalencia.es/QR.php?sec=est&p=1752;"{""coordinates"": [-0.3330040788767707, 39.47921095703307], ""type"": ""Point""}";39.47921095703307, -0.3330040788767707
1748.0;71130.0;12;0;Marítim - Serradora (1748);99;http://www.emtvalencia.es/QR.php?sec=est&p=1748;"{""coordinates"": [-0.336123890213226, 39.46401999477247], ""type"": ""Point""}";39.46401999477247, -0.336123890213226
1751.0;47680.0;17ACC (DAVANT);0;La Malva-rosa - Mendizàbal (1751);99;http://www.emtvalencia.es/QR.php?sec=est&p=1751;"{""coordinates"": [-0.32922646132067884, 39.483874084813834], ""type"": ""Point""}";39.483874084813834, -0.32922646132067884
1769.0;;IMPAR;0;la Murta (imparell) - Cementeri (1769);14,9;http://www.emtvalencia.es/QR.php?sec=est&p=1769;"{""coordinates"": [-0.3780329532518725, 39.42507766761667], ""type"": ""Point""}";39.42507766761667, -0.3780329532518725
1839.0;25980.0;24;0;Orriols (1839);11,12;http://www.emtvalencia.es/QR.php?sec=est&p=1839;"{""coordinates"": [-0.3683987623827159, 39.492895232988744], ""type"": ""Point""}";39.492895232988744, -0.3683987623827159
1843.0;25980.0;43 AC;0;Duc de Mandas - Alfahuir (1843);12;http://www.emtvalencia.es/QR.php?sec=est&p=1843;"{""coordinates"": [-0.36596017475283515, 39.49124313886046], ""type"": ""Point""}";39.49124313886046, -0.36596017475283515
1897.0;42340.0;10 ACC;0;Tarongers - Facultat d'Economia (1897);93,98;http://www.emtvalencia.es/QR.php?sec=est&p=1897;"{""coordinates"": [-0.3400360091248547, 39.47811546383158], ""type"": ""Point""}";39.47811546383158, -0.3400360091248547
137.0;70620.0;27;0;Amistat (137);32;http://www.emtvalencia.es/QR.php?sec=est&p=137;"{""coordinates"": [-0.34984508290223554, 39.47030864145061], ""type"": ""Point""}";39.47030864145061, -0.34984508290223554
1613.0;39870.0;S/N (VERJA PORT);0;Comissaria Policia - Marítim (1613);95,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1613;"{""coordinates"": [-0.32840977125759957, 39.46290421170919], ""type"": ""Point""}";39.46290421170919, -0.32840977125759957
1675.0;72030.0;37;0;Sueca - Puerto Rico (1675);7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=1675;"{""coordinates"": [-0.3749131002455176, 39.46134631860045], ""type"": ""Point""}";39.46134631860045, -0.3749131002455176
2005.0;45180.0;17 ACC.;0;Marconi - Barri de la Llum (2005);71;http://www.emtvalencia.es/QR.php?sec=est&p=2005;"{""coordinates"": [-0.4144577719427557, 39.46747790499429], ""type"": ""Point""}";39.46747790499429, -0.4144577719427557
2006.0;54810.0;22 (DAVANT);0;Pare Esteban Pernet  - Centre Comercial (2006);71;http://www.emtvalencia.es/QR.php?sec=est&p=2006;"{""coordinates"": [-0.4125941963771926, 39.46699042836268], ""type"": ""Point""}";39.46699042836268, -0.4125941963771926
951.0;;90;0;Cases de Bàrcena III - (951);16;http://www.emtvalencia.es/QR.php?sec=est&p=951;"{""coordinates"": [-0.35731065632540976, 39.522340052226276], ""type"": ""Point""}";39.522340052226276, -0.35731065632540976
1813.0;63780.0;20 ACC;0;Reus (1813);98;http://www.emtvalencia.es/QR.php?sec=est&p=1813;"{""coordinates"": [-0.38280897029717603, 39.48572281620208], ""type"": ""Point""}";39.48572281620208, -0.38280897029717603
1826.0;40200.0;3;0;Joan XXIII (imparell) - Félix del Río (1826);64;http://www.emtvalencia.es/QR.php?sec=est&p=1826;"{""coordinates"": [-0.3824033616671084, 39.49053076657013], ""type"": ""Point""}";39.49053076657013, -0.3824033616671084
1836.0;81675.0;1;0;Federico Alcacer Aguilar - Joan XXIII (1836);12,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1836;"{""coordinates"": [-0.38427544379526307, 39.49520803239022], ""type"": ""Point""}";39.49520803239022, -0.38427544379526307
1944.0;81628.0;S/N (CARRIL BUS);0;Bulevard Sud (parell) - Malilla (1944);18,64,99;http://www.emtvalencia.es/QR.php?sec=est&p=1944;"{""coordinates"": [-0.38174999073067145, 39.44551562011186], ""type"": ""Point""}";39.44551562011186, -0.38174999073067145
1950.0;81456.0;1-3 (DAVANT);0;Illes Canàries (1950);35;http://www.emtvalencia.es/QR.php?sec=est&p=1950;"{""coordinates"": [-0.34914716143815233, 39.463160710419906], ""type"": ""Point""}";39.463160710419906, -0.34914716143815233
