"";"nombre";"tipo";"direccion";"geometry";"longitud";"latitud";"linea"
"510";"ARRANCAPINS";"emt";"Jes�s - Sant Francesc de Borja";"POINT (-0.383676069478828 39.466137193221314)";-0,383676069478828;39,4661371932213;NA
"511";"ARRANCAPINS";"emt";"Conca - Bisbe Amig�";"POINT (-0.38666032399459 39.46600380267773)";-0,38666032399459;39,4660038026777;NA
"512";"ARRANCAPINS";"emt";"Conca - Alzira";"POINT (-0.384772307855256 39.46831596468554)";-0,384772307855256;39,4683159646855;NA
"513";"ARRANCAPINS";"emt";"Sant Josep de Calassan� - Alberic";"POINT (-0.387617473810455 39.4664227012239)";-0,387617473810455;39,4664227012239;NA
"514";"ARRANCAPINS";"emt";"Sant Francesc de Borja - Jes�s";"POINT (-0.385132102750124 39.46600239959658)";-0,385132102750124;39,4660023995966;NA
"515";"AIORA";"emt";"Sants Just i Pastor - Peris Brell";"POINT (-0.346417225121283 39.468987174130916)";-0,346417225121283;39,4689871741309;NA
"516";"AIORA";"emt";"Sants Just i Pastor - Serradora";"POINT (-0.337014473485646 39.466320087324696)";-0,337014473485646;39,4663200873247;NA
"517";"LA ROQUETA";"emt";"Jes�s - Pare Jofr�";"POINT (-0.381809738131439 39.46817214262142)";-0,381809738131439;39,4681721426214;NA
"518";"LA ROQUETA";"emt";"Sant Vicent M�rtir - Espanya";"POINT (-0.380890094048544 39.46662676959071)";-0,380890094048544;39,4666267695907;NA
"519";"LA GRAN VIA";"emt";"Marqu�s del T�ria - Joaqu�n Costa";"POINT (-0.367448320986315 39.46732906662571)";-0,367448320986315;39,4673290666257;NA
"520";"LA GRAN VIA";"emt";"Marqu�s del T�ria (par) - C�novas";"POINT (-0.36559783942756 39.46814521997615)";-0,36559783942756;39,4681452199762;NA
"521";"LA GRAN VIA";"emt";"Joaqu�n Costa - Regne de Val�ncia";"POINT (-0.365483609409741 39.463598147620424)";-0,365483609409741;39,4635981476204;NA
"522";"TRES FORQUES";"emt";"Tres Creus - Music Ayll�n";"POINT (-0.405601180158529 39.46696547016703)";-0,405601180158529;39,466965470167;NA
"523";"TRES FORQUES";"emt";"Tres Creus - Jurats";"POINT (-0.405497083530324 39.46866572704529)";-0,405497083530324;39,4686657270453;NA
"524";"TRES FORQUES";"emt";"Tres Creus (carril bus) - M�sic Ayll�n";"POINT (-0.405782477734394 39.46703483142625)";-0,405782477734394;39,4670348314262;NA
"525";"CAMI FONDO";"emt";"Illes Can�ries - Riu Escalona";"POINT (-0.353412722431775 39.46590642712483)";-0,353412722431775;39,4659064271248;NA
"526";"CAMI FONDO";"emt";"Illes Can�ries - Eduard Bosc�";"POINT (-0.356254771091134 39.46641398733385)";-0,356254771091134;39,4664139873339;NA
"527";"CAMI FONDO";"emt";"Port - Eduard Bosc�";"POINT (-0.355979384433254 39.46676194715075)";-0,355979384433254;39,4667619471508;NA
"528";"CAMI FONDO";"emt";"Port -Tom�s Monta�ana";"POINT (-0.350846652499252 39.465236084655565)";-0,350846652499252;39,4652360846556;NA
"529";"PATRAIX";"emt";"P�rez Gald�s - Tres Forques";"POINT (-0.388546681137181 39.464599569726396)";-0,388546681137181;39,4645995697264;NA
"530";"PATRAIX";"emt";"Aiora - Xiva";"POINT (-0.39197800912322 39.4664474878531)";-0,39197800912322;39,4664474878531;NA
"531";"RUSSAFA";"emt";"Peris i Valero - Duc de Cal�bria";"POINT (-0.365675065888811 39.461292813562906)";-0,365675065888811;39,4612928135629;NA
"532";"RUSSAFA";"emt";"Castell� - Estaci� Nord";"POINT (-0.376804360379351 39.466285434328626)";-0,376804360379351;39,4662854343286;NA
"533";"RUSSAFA";"emt";"Filipines - Literat Azor�n";"POINT (-0.377000083368454 39.45825039183051)";-0,377000083368454;39,4582503918305;NA
"534";"RUSSAFA";"emt";"Filipines (impar) - Manuel Sanchis Guarner";"POINT (-0.376438672865142 39.45830861925012)";-0,376438672865142;39,4583086192501;NA
"535";"RUSSAFA";"emt";"Filipines - Manuel Sanchis Guarner";"POINT (-0.376472098694484 39.45790451777505)";-0,376472098694484;39,457904517775;NA
"536";"RUSSAFA";"emt";"Mercat de Russafa";"POINT (-0.370447132978719 39.46173132777786)";-0,370447132978719;39,4617313277779;NA
"537";"PENYA-ROJA";"emt";"Tom�s Monta�ana - Fran�a";"POINT (-0.352851518657927 39.46106737536648)";-0,352851518657927;39,4610673753665;NA
"538";"PENYA-ROJA";"emt";"Fran�a-Vicente Beltr�n";"POINT (-0.350093700250792 39.46009220750367)";-0,350093700250792;39,4600922075037;NA
"539";"PENYA-ROJA";"emt";"Fran�a-Pare Tomas Monta�ana";"POINT (-0.352411410246372 39.46059501953213)";-0,352411410246372;39,4605950195321;NA
"540";"PENYA-ROJA";"emt";"Fran�a-Pintor Maella";"POINT (-0.348837344468298 39.459312943302635)";-0,348837344468298;39,4593129433026;NA
"541";"PENYA-ROJA";"emt";"Albereda - Museu de les Ci�ncies";"POINT (-0.350032016850949 39.45771788987931)";-0,350032016850949;39,4577178898793;NA
"542";"PENYA-ROJA";"emt";"Albereda - L'Hemisf�ric";"POINT (-0.352594359632777 39.45952146730291)";-0,352594359632777;39,4595214673029;NA
"543";"PENYA-ROJA";"emt";"Pintor Maella (par) - Fran�a";"POINT (-0.348530890551315 39.45900361768457)";-0,348530890551315;39,4590036176846;NA
"544";"PENYA-ROJA";"emt";"Pintor Maella - Menorca";"POINT (-0.347464562168122 39.45696726583407)";-0,347464562168122;39,4569672658341;NA
"545";"PENYA-ROJA";"emt";"Fran�a - Cam� Fondo del Grao";"POINT (-0.341810630552637 39.45784373416175)";-0,341810630552637;39,4578437341617;NA
"546";"LA CREU DEL GRAU";"emt";"Illes Can�ries - Noguera";"POINT (-0.341652686306522 39.46183118294285)";-0,341652686306522;39,4618311829429;NA
"547";"LA CREU DEL GRAU";"emt";"Port - Cases Carbonell";"POINT (-0.348057764552815 39.464414479344924)";-0,348057764552815;39,4644144793449;NA
"548";"LA CREU DEL GRAU";"emt";"Menorca - Eivissa";"POINT (-0.340554574519584 39.460429250685785)";-0,340554574519584;39,4604292506858;NA
"549";"LA CREU DEL GRAU";"emt";"Pere II El Cerimonios - Vicente Beltr�n Grimalt";"POINT (-0.347192200939177 39.462558738135655)";-0,347192200939177;39,4625587381357;NA
"550";"LA CREU DEL GRAU";"emt";"Pintor Maella - Vicent Vidal (Cronista)";"POINT (-0.347784587951831 39.46106527221894)";-0,347784587951831;39,4610652722189;NA
"551";"LA CREU DEL GRAU";"emt";"Pintor Maella - Balears";"POINT (-0.347507645623996 39.461092644483244)";-0,347507645623996;39,4610926444833;NA
"552";"LA CREU DEL GRAU";"emt";"Pintor Maella - Illes Can�ries";"POINT (-0.34632803993471 39.463474659223436)";-0,34632803993471;39,4634746592234;NA
"553";"LA CREU DEL GRAU";"emt";"Port - Trafalgar";"POINT (-0.344192002025576 39.46330622836274)";-0,344192002025576;39,4633062283627;NA
"554";"LA CREU DEL GRAU";"emt";"Eivissa (par) - Illes Can�ries";"POINT (-0.339866593764769 39.46125231062092)";-0,339866593764769;39,4612523106209;NA
"555";"MONT-OLIVET";"emt";"Regne de Val�ncia (par) - Alcalde Reig";"POINT (-0.360861801972986 39.46205674200951)";-0,360861801972986;39,4620567420095;NA
"556";"MONT-OLIVET";"emt";"Amado Granell Mesado (par) - Llu�s Oliag";"POINT (-0.365698775997272 39.45972771263839)";-0,365698775997272;39,4597277126384;NA
"557";"MONT-OLIVET";"emt";"Amado Granell Mesado (impar) - Llu�s Oliag";"POINT (-0.365188601651173 39.459798127536935)";-0,365188601651173;39,4597981275369;NA
"558";"MONT-OLIVET";"emt";"Llu�s Oliag - Bisbe Jaume P�rez";"POINT (-0.366503316914953 39.45967910093495)";-0,366503316914953;39,4596791009349;NA
"559";"MONT-OLIVET";"emt";"Escultor J. Capuz (impar) - la Plata";"POINT (-0.360270253347098 39.45834547029357)";-0,360270253347098;39,4583454702936;NA
"560";"MONT-OLIVET";"emt";"Escultor J. Capuz (par) - Pere Aleixandre";"POINT (-0.361809563153264 39.4603467716203)";-0,361809563153264;39,4603467716203;NA
"561";"MONT-OLIVET";"emt";"Escultor J. Capuz (par) - la Plata";"POINT (-0.36061727810455 39.45855740095576)";-0,36061727810455;39,4585574009558;NA
"562";"LA RAIOSA";"emt";"Giorgeta - Carcaixent";"POINT (-0.385752339609987 39.460661691722756)";-0,385752339609987;39,4606616917228;NA
"563";"LA RAIOSA";"emt";"Uruguai - Marques de Bellet";"POINT (-0.386851537514251 39.455670297322364)";-0,386851537514251;39,4556702973224;NA
"564";"LA RAIOSA";"emt";"Jes�s - Callosa d'en Sarri�";"POINT (-0.387347750329346 39.46184619314258)";-0,387347750329346;39,4618461931426;NA
"565";"LA RAIOSA";"emt";"Uruguai - Misser Rabassa";"POINT (-0.387065325695897 39.45692318712928)";-0,387065325695897;39,4569231871293;NA
"566";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Inst. Obrer de Val. (par) - Autopista Saler";"POINT (-0.35673571867709 39.45607627068371)";-0,35673571867709;39,4560762706837;NA
"567";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Professor L�pez Pi�ero (par) - Institut Obrer de Val�ncia";"POINT (-0.356763979789018 39.45674509515294)";-0,356763979789018;39,4567450951529;NA
"568";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Professor L�pez Pi�ero (par)  - Ciutat de la Just�cia";"POINT (-0.354344066684529 39.454617111813654)";-0,354344066684529;39,4546171118137;NA
"569";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Professor L�pez Pi�ero - Museu de les Ci�ncies";"POINT (-0.353524347460191 39.45488979304579)";-0,353524347460191;39,4548897930458;NA
"570";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Amado Granell Mesado (par) - Antonio Sacramento";"POINT (-0.360597503631021 39.45262583269337)";-0,360597503631021;39,4526258326934;NA
"571";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Amado Granell Mesado (par) - Antonio Ferrandis";"POINT (-0.359201447726759 39.450648670837715)";-0,359201447726759;39,4506486708377;NA
"572";"EN CORTS";"emt";"Font de la Figuera - Dr. Waksman";"POINT (-0.372717415059002 39.45658369156844)";-0,372717415059002;39,4565836915684;NA
"573";"EN CORTS";"emt";"Fonteta Sant Llu�s - Lle� XIII";"POINT (-0.371777939475956 39.45760648079091)";-0,371777939475956;39,4576064807909;NA
"574";"EN CORTS";"emt";"Fonteta Sant Llu�s - Dr. Waksman";"POINT (-0.371584179986081 39.45571439346042)";-0,371584179986081;39,4557143934604;NA
"575";"EN CORTS";"emt";"Ausi�s March - Alg�mia d'Alfara";"POINT (-0.371655207616269 39.45160636033444)";-0,371655207616269;39,4516063603344;NA
"576";"NA ROVELLA";"emt";"Amado Granell Mesado (impar) - Arabista Ambrosio Huici";"POINT (-0.362376031895238 39.45559505898075)";-0,362376031895238;39,4555950589807;NA
"577";"NA ROVELLA";"emt";"Germans Maristes (impar) - Poliesportiu";"POINT (-0.365797048012775 39.4525003782325)";-0,365797048012775;39,4525003782325;NA
"578";"SANT ISIDRE";"emt";"Cam� nou de Picanya - Arquitecte Segura de Lago";"POINT (-0.404016803650748 39.4563030744885)";-0,404016803650748;39,4563030744885;NA
"579";"SANT ISIDRE";"emt";"Tres Creus - Campos Crespo";"POINT (-0.399827206903122 39.45426612097)";-0,399827206903122;39,45426612097;NA
"580";"SANT ISIDRE";"emt";"Arquitecte Segura de Lago - Prof. �ngel Lacalle";"POINT (-0.404278439023082 39.45542947381295)";-0,404278439023082;39,4554294738129;NA
"581";"MALILLA";"emt";"Olt� - Ausi�s March";"POINT (-0.373953748786886 39.45315693381298)";-0,373953748786886;39,453156933813;NA
"582";"MALILLA";"emt";"Ausi�s March - Na Rovella";"POINT (-0.371329211439704 39.450137668003656)";-0,371329211439704;39,4501376680037;NA
"583";"MALILLA";"emt";"Malilla - Olt�";"POINT (-0.378887043923193 39.4525496613637)";-0,378887043923193;39,4525496613637;NA
"584";"MALILLA";"emt";"Malilla (par) - Illa Cabrera";"POINT (-0.379702193818332 39.44884829758458)";-0,379702193818332;39,4488482975846;NA
"585";"MALILLA";"emt";"Malilla (par) - Illa Formentera";"POINT (-0.380204050954882 39.44693649564668)";-0,380204050954882;39,4469364956467;NA
"586";"FAVARA";"emt";"Gaspar Aguilar - Montesa";"POINT (-0.391998467019731 39.454170711791136)";-0,391998467019731;39,4541707117911;NA
"587";"FAVARA";"emt";"Gaspar Aguilar (par) - Dr. Tomas Sala";"POINT (-0.394520842077528 39.45042357046084)";-0,394520842077528;39,4504235704608;NA
"588";"L'HORT DE SENABRE";"emt";"Dr. Tom�s Sala - Gaspar Aguilar";"POINT (-0.394472449686389 39.44910395069711)";-0,394472449686389;39,4491039506971;NA
"589";"L'HORT DE SENABRE";"emt";"Gaspar Aguilar (impar) - Dr.Tomas Sala";"POINT (-0.394329519176221 39.450291085522686)";-0,394329519176221;39,4502910855227;NA
"590";"L'HORT DE SENABRE";"emt";"Gaspar Aguilar - Costa i Borr�s";"POINT (-0.390608897130784 39.4558711107876)";-0,390608897130784;39,4558711107876;NA
"591";"L'HORT DE SENABRE";"emt";"Sant Vicent M�rtir - Joaqu�n Navarro";"POINT (-0.384697664357251 39.45279100566093)";-0,384697664357251;39,4527910056609;NA
"592";"NATZARET";"emt";"Manuel Carboneres - Sant Francesc de Paula";"POINT (-0.330581737672094 39.44621118499722)";-0,330581737672094;39,4462111849972;NA
"593";"NATZARET";"emt";"Castell de Pop - Jes�s Natzar�";"POINT (-0.331775998821652 39.44747010572517)";-0,331775998821652;39,4474701057252;NA
"594";"NATZARET";"emt";"Parc Natzaret - Pont de les Drassanes";"POINT (-0.332064535390959 39.451856968710686)";-0,332064535390959;39,4518569687107;NA
"595";"NATZARET";"emt";"Major de Natzaret - Castell de Pop";"POINT (-0.334608866201914 39.44853859228057)";-0,334608866201914;39,4485385922806;NA
"596";"NATZARET";"emt";"Major de Natzaret - Vilanova i Piera";"POINT (-0.333682589153175 39.45193797315206)";-0,333682589153175;39,4519379731521;NA
"597";"NATZARET";"emt";"Major de Natzaret - Moraira";"POINT (-0.334156182410294 39.45023717244767)";-0,334156182410294;39,4502371724477;NA
"598";"NATZARET";"emt";"Parc Natzaret - Moraira";"POINT (-0.332428780160046 39.450558969411105)";-0,332428780160046;39,4505589694111;NA
"599";"LA CREU COBERTA";"emt";"Sant Vicent M�rtir - Almudaina";"POINT (-0.38445874951967 39.452986436164814)";-0,38445874951967;39,4529864361648;NA
"600";"LA CREU COBERTA";"emt";"Carters - Pl. Santiago Su�rez";"POINT (-0.388417598488706 39.45281672531728)";-0,388417598488706;39,4528167253173;NA
"601";"CAMI REAL";"emt";"Cam� vell Picassent - Acc. Cementeri";"POINT (-0.396916159692237 39.44577840410031)";-0,396916159692237;39,4457784041003;NA
"602";"LA FONTETA S.LLUIS";"emt";"Actor Antonio Ferrandis (par) - Font de St. Llu�s";"POINT (-0.36781041750795 39.44687485715085)";-0,36781041750795;39,4468748571509;NA
"603";"LA FONTETA S.LLUIS";"emt";"Fonteta Sant Llu�s - Riu Sec";"POINT (-0.367126690154071 39.44627451885186)";-0,367126690154071;39,4462745188519;NA
"604";"LA FONTETA S.LLUIS";"emt";"Gravador Jord�n - Alabau i Arce";"POINT (-0.36772615333451 39.44433408445445)";-0,36772615333451;39,4443340844544;NA
"605";"LA FONTETA S.LLUIS";"emt";"Gravador Jord�n - Riu Sec";"POINT (-0.366935429075377 39.44636099500625)";-0,366935429075377;39,4463609950063;NA
"606";"SANT MARCEL.LI";"emt";"Bulevard Sud- Pont";"POINT (-0.386450641383966 39.446218041855104)";-0,386450641383966;39,4462180418551;NA
"607";"SANT MARCEL.LI";"emt";"Sant Vicent M�rtir - Enginyer Josep Sirera";"POINT (-0.386778832074388 39.44558894639808)";-0,386778832074388;39,4455889463981;NA
"608";"SANT MARCEL.LI";"emt";"Sant Vicent M�rtir (par) - Arquebisbe Olaechea";"POINT (-0.387533412756806 39.44368648482228)";-0,387533412756806;39,4436864848223;NA
"609";"L'AMISTAT";"emt";"Dr. Manuel Candela (impar) - Sants Just i Pastor";"POINT (-0.349458333146017 39.47048356363175)";-0,349458333146017;39,4704835636318;NA
"610";"L'AMISTAT";"emt";"Blasco Ib��ez - Dr. Manuel Candela";"POINT (-0.348583117113503 39.47404484882669)";-0,348583117113503;39,4740448488267;NA
"611";"L'AMISTAT";"emt";"Cardenal Benlloch - Santos Justo y Pastor";"POINT (-0.353867161813027 39.472140752604254)";-0,353867161813027;39,4721407526043;NA
"612";"LA PUNTA";"emt";"Jes�s Morante Borr�s (I)";"POINT (-0.34543454617281 39.451014763936406)";-0,34543454617281;39,4510147639364;NA
"613";"LA PUNTA";"emt";"Jes�s Morante Borr�s (II)";"POINT (-0.344468125480009 39.44948254551931)";-0,344468125480009;39,4494825455193;NA
"614";"LA PUNTA";"emt";"Jes�s Morante Borr�s (IV)";"POINT (-0.343987470114561 39.44414737315194)";-0,343987470114561;39,4441473731519;NA
"615";"LA PUNTA";"emt";"Jes�s Morante Borr�s (V)";"POINT (-0.343951826489541 39.44134365522657)";-0,343951826489541;39,4413436552266;NA
"616";"LA PUNTA";"emt";"Jes�s Morante Borr�s (VI)";"POINT (-0.343673891666949 39.44134721337514)";-0,343673891666949;39,4413472133751;NA
"617";"LA PUNTA";"emt";"Jes�s Morante Borr�s (VII)";"POINT (-0.343668951912674 39.444179012050185)";-0,343668951912674;39,4441790120502;NA
"618";"LA PUNTA";"emt";"Font d'en Corts (impar) - Alqueria Reial";"POINT (-0.359573860055988 39.447479277853326)";-0,359573860055988;39,4474792778533;NA
"619";"LA PUNTA";"emt";"Eduardo Primo Y�fera - Front �gora";"POINT (-0.350364659615895 39.45290433590392)";-0,350364659615895;39,4529043359039;NA
"620";"LA PUNTA";"emt";"Barraques del Figuero - Ignacio Zuloaga";"POINT (-0.336285942039902 39.44962656180663)";-0,336285942039902;39,4496265618066;NA
"621";"LA PUNTA";"emt";"Carrera del Riu (impar) - Rotonda Autovia";"POINT (-0.338686340635425 39.42987952832489)";-0,338686340635425;39,4298795283249;NA
"622";"LA PUNTA";"emt";"Ignacio de Zuloaga - Castell de Pop";"POINT (-0.335878820089905 39.44759007768305)";-0,335878820089905;39,4475900776831;NA
"623";"LA PUNTA";"emt";"Actor Antonio Ferrandis (impar) - En Corts";"POINT (-0.362438859370409 39.44855160315186)";-0,362438859370409;39,4485516031519;NA
"624";"LA PUNTA";"emt";"Actor Antonio Ferrandis (impar) - Amado Granell Mesado";"POINT (-0.357938263758094 39.450475551689074)";-0,357938263758094;39,4504755516891;NA
"625";"LA PUNTA";"emt";"Actor Antonio Ferrandis (impar) - Centre Comercial";"POINT (-0.352843934712378 39.45263642524334)";-0,352843934712378;39,4526364252433;NA
"626";"LA PUNTA";"emt";"Font d'en Corts (impar) - Roig de lagarda";"POINT (-0.358223645523762 39.44566971842341)";-0,358223645523762;39,4456697184234;NA
"627";"LA PUNTA";"emt";"Carrera del Riu - Entrada Sanques";"POINT (-0.343624154323741 39.43543901289565)";-0,343624154323741;39,4354390128956;NA
"628";"LA PUNTA";"emt";"Carrera del Riu - Cam� dels Anouers";"POINT (-0.34316952495317 39.43210536775452)";-0,34316952495317;39,4321053677545;NA
"629";"LA PUNTA";"emt";"Carrera del Riu - Casa Andr�s";"POINT (-0.343478697165563 39.435457489915464)";-0,343478697165563;39,4354574899155;NA
"630";"LA CARRASCA";"emt";"Ramon Llull - Albalat dels Tarongers";"POINT (-0.345736634674573 39.47940898836499)";-0,345736634674573;39,479408988365;NA
"631";"LA CARRASCA";"emt";"Tarongers - Davant Acc.Pta.Prin.Universitats";"POINT (-0.347228893969785 39.480107009168684)";-0,347228893969785;39,4801070091687;NA
"632";"LA CARRASCA";"emt";"Tarongers - Facultat de Dret";"POINT (-0.343761147965183 39.47915421447323)";-0,343761147965183;39,4791542144732;NA
"633";"LA CARRASCA";"emt";"Clariano - Pal�ncia";"POINT (-0.35159249885719 39.47784544034611)";-0,35159249885719;39,4778454403461;NA
"634";"EL GRAU";"emt";"Joan Verdaguer - Port";"POINT (-0.333827834981509 39.45919569562686)";-0,333827834981509;39,4591956956269;NA
"635";"EL GRAU";"emt";"Port - Illes Can�ries";"POINT (-0.338157169281801 39.4615288367351)";-0,338157169281801;39,4615288367351;NA
"636";"EL GRAU";"emt";"Manuel Soto Enginyer - Pont de les Drassanes";"POINT (-0.330657883344658 39.45449378354283)";-0,330657883344658;39,4544937835428;NA
"637";"EL GRAU";"emt";"Dr. J.J.D�mine - Port (Porta Principal)";"POINT (-0.33249604901236 39.460356902380674)";-0,33249604901236;39,4603569023807;NA
